国家名,日期,确诊病例,死亡病例,康复病例
莫桑比克,2/21/20,0,0,0
莫桑比克,2/22/20,0,0,0
莫桑比克,2/23/20,0,0,0
莫桑比克,2/24/20,0,0,0
莫桑比克,2/25/20,0,0,0
莫桑比克,2/26/20,0,0,0
莫桑比克,2/27/20,0,0,0
莫桑比克,2/28/20,0,0,0
莫桑比克,2/29/20,0,0,0
莫桑比克,3/1/20,0,0,0
莫桑比克,3/2/20,0,0,0
莫桑比克,3/3/20,0,0,0
莫桑比克,3/4/20,0,0,0
莫桑比克,3/5/20,0,0,0
莫桑比克,3/6/20,0,0,0
莫桑比克,3/7/20,0,0,0
莫桑比克,3/8/20,0,0,0
莫桑比克,3/9/20,0,0,0
莫桑比克,3/10/20,0,0,0
莫桑比克,3/11/20,0,0,0
莫桑比克,3/12/20,0,0,0
莫桑比克,3/13/20,0,0,0
莫桑比克,3/14/20,0,0,0
莫桑比克,3/15/20,0,0,0
莫桑比克,3/16/20,0,0,0
莫桑比克,3/17/20,0,0,0
莫桑比克,3/18/20,0,0,0
莫桑比克,3/19/20,0,0,0
莫桑比克,3/20/20,0,0,0
莫桑比克,3/21/20,0,0,0
莫桑比克,3/22/20,1,0,0
莫桑比克,3/23/20,1,0,0
莫桑比克,3/24/20,3,0,0
莫桑比克,3/25/20,5,0,0
莫桑比克,3/26/20,7,0,0
莫桑比克,3/27/20,7,0,0
莫桑比克,3/28/20,8,0,0
莫桑比克,3/29/20,8,0,0
莫桑比克,3/30/20,8,0,0
莫桑比克,3/31/20,8,0,0
莫桑比克,4/1/20,10,0,0
莫桑比克,4/2/20,10,0,0
莫桑比克,4/3/20,10,0,0
莫桑比克,4/4/20,10,0,1
莫桑比克,4/5/20,10,0,1
莫桑比克,4/6/20,10,0,1
莫桑比克,4/7/20,10,0,1
莫桑比克,4/8/20,17,0,1
莫桑比克,4/9/20,17,0,1
莫桑比克,4/10/20,20,0,2
莫桑比克,4/11/20,20,0,2
莫桑比克,4/12/20,21,0,2
莫桑比克,4/13/20,21,0,2
莫桑比克,4/14/20,28,0,2
莫桑比克,4/15/20,29,0,2
莫桑比克,4/16/20,31,0,2
莫桑比克,4/17/20,34,0,2
莫桑比克,4/18/20,35,0,4
莫桑比克,4/19/20,39,0,8
莫桑比克,4/20/20,39,0,8
莫桑比克,4/21/20,39,0,8
莫桑比克,4/22/20,41,0,8
莫桑比克,4/23/20,46,0,9
莫桑比克,4/24/20,65,0,12
莫桑比克,4/25/20,70,0,12
莫桑比克,4/26/20,76,0,12
莫桑比克,4/27/20,76,0,12
莫桑比克,4/28/20,76,0,12
莫桑比克,4/29/20,76,0,12
莫桑比克,4/30/20,76,0,12
莫桑比克,5/1/20,79,0,12
莫桑比克,5/2/20,79,0,18
莫桑比克,5/3/20,80,0,19
莫桑比克,5/4/20,80,0,19
莫桑比克,5/5/20,81,0,19
莫桑比克,5/6/20,81,0,21
莫桑比克,5/7/20,81,0,24
莫桑比克,5/8/20,82,0,27
莫桑比克,5/9/20,87,0,34
莫桑比克,5/10/20,91,0,34
莫桑比克,5/11/20,103,0,34
莫桑比克,5/12/20,104,0,34
莫桑比克,5/13/20,104,0,34
莫桑比克,5/14/20,115,0,35
莫桑比克,5/15/20,119,0,42
莫桑比克,5/16/20,129,0,43
莫桑比克,5/17/20,137,0,44
莫桑比克,5/18/20,145,0,44
莫桑比克,5/19/20,146,0,44
莫桑比克,5/20/20,156,0,48
莫桑比克,5/21/20,162,0,48
莫桑比克,5/22/20,164,0,48
莫桑比克,5/23/20,168,0,48
莫桑比克,5/24/20,194,0,51
莫桑比克,5/25/20,209,1,71
莫桑比克,5/26/20,213,1,71
莫桑比克,5/27/20,227,1,71
莫桑比克,5/28/20,233,2,82
莫桑比克,5/29/20,234,2,84
莫桑比克,5/30/20,244,2,90
莫桑比克,5/31/20,254,2,91
莫桑比克,6/1/20,254,2,97
莫桑比克,6/2/20,307,2,98
莫桑比克,6/3/20,316,2,109
莫桑比克,6/4/20,352,2,114
莫桑比克,6/5/20,354,2,119
莫桑比克,6/6/20,409,2,126
莫桑比克,6/7/20,424,2,127
莫桑比克,6/8/20,433,2,131
莫桑比克,6/9/20,453,2,136
莫桑比克,6/10/20,472,2,138
莫桑比克,6/11/20,489,2,144
莫桑比克,6/12/20,509,2,145
莫桑比克,6/13/20,553,2,151
莫桑比克,6/14/20,583,3,151
莫桑比克,6/15/20,609,3,157
莫桑比克,6/16/20,638,4,160
莫桑比克,6/17/20,651,4,160
莫桑比克,6/18/20,662,4,175
莫桑比克,6/19/20,668,4,177
莫桑比克,6/20/20,688,4,177
莫桑比克,6/21/20,733,5,181
莫桑比克,6/22/20,737,5,181
莫桑比克,6/23/20,757,5,206
莫桑比克,6/24/20,762,5,220
莫桑比克,6/25/20,788,5,221
莫桑比克,6/26/20,816,5,223
莫桑比克,6/27/20,839,5,225
莫桑比克,6/28/20,859,5,228
莫桑比克,6/29/20,883,6,229
莫桑比克,6/30/20,889,6,232
莫桑比克,7/1/20,903,6,248
莫桑比克,7/2/20,918,6,249
莫桑比克,7/3/20,939,6,249
莫桑比克,7/4/20,969,7,256
莫桑比克,7/5/20,987,8,256
莫桑比克,7/6/20,1012,8,277
莫桑比克,7/7/20,1040,8,280
莫桑比克,7/8/20,1071,8,337
莫桑比克,7/9/20,1092,9,340
莫桑比克,7/10/20,1111,9,344
莫桑比克,7/11/20,1135,9,349
莫桑比克,7/12/20,1157,9,364
莫桑比克,7/13/20,1219,9,369
莫桑比克,7/14/20,1268,9,373
莫桑比克,7/15/20,1330,9,375
莫桑比克,7/16/20,1383,9,375
莫桑比克,7/17/20,1402,9,397
莫桑比克,7/18/20,1435,10,408
莫桑比克,7/19/20,1491,10,472
莫桑比克,7/20/20,1507,11,505
莫桑比克,7/21/20,1536,11,506
莫桑比克,7/22/20,1557,11,523
莫桑比克,7/23/20,1582,11,528
莫桑比克,7/24/20,1590,11,532
莫桑比克,7/25/20,1616,11,543
莫桑比克,7/26/20,1669,11,593
莫桑比克,7/27/20,1701,11,596
莫桑比克,7/28/20,1720,11,602
莫桑比克,7/29/20,1748,11,616
莫桑比克,7/30/20,1808,11,638
莫桑比克,7/31/20,1864,11,641
莫桑比克,8/1/20,1907,12,645
莫桑比克,8/2/20,1946,13,654
莫桑比克,8/3/20,1973,14,676
莫桑比克,8/4/20,2029,15,765
莫桑比克,8/5/20,2079,15,778
莫桑比克,8/6/20,2120,15,795
莫桑比克,8/7/20,2213,15,827
莫桑比克,8/8/20,2241,16,832
莫桑比克,8/9/20,2269,16,840
莫桑比克,8/10/20,2411,16,860
莫桑比克,8/11/20,2481,17,910
莫桑比克,8/12/20,2559,19,951
莫桑比克,8/13/20,2638,19,1015
莫桑比克,8/14/20,2708,19,1075
莫桑比克,8/15/20,2791,19,1136
莫桑比克,8/16/20,2855,19,1163
莫桑比克,8/17/20,2914,19,1196
莫桑比克,8/18/20,2991,19,1245
莫桑比克,8/19/20,3045,19,1291
莫桑比克,8/20/20,3115,20,1380
莫桑比克,8/21/20,3195,20,1406
莫桑比克,8/22/20,3304,20,1474
莫桑比克,8/23/20,3395,20,1503
莫桑比克,8/24/20,3440,21,1661
莫桑比克,8/25/20,3508,21,1809
莫桑比克,8/26/20,3590,21,1927
莫桑比克,8/27/20,3651,21,1968
莫桑比克,8/28/20,3697,21,2055
莫桑比克,8/29/20,3760,22,2078
莫桑比克,8/30/20,3821,23,2100
莫桑比克,8/31/20,3916,23,2170
莫桑比克,9/1/20,4039,23,2170
莫桑比克,9/2/20,4117,25,2170
莫桑比克,9/3/20,4207,26,2370
莫桑比克,9/4/20,4265,26,2511
莫桑比克,9/5/20,4341,26,2579
莫桑比克,9/6/20,4444,27,2615
莫桑比克,9/7/20,4557,27,2697
莫桑比克,9/8/20,4647,28,2715
莫桑比克,9/9/20,4764,28,2763
莫桑比克,9/10/20,4832,31,2857
莫桑比克,9/11/20,4918,31,2899
莫桑比克,9/12/20,5040,35,2905
莫桑比克,9/13/20,5269,35,2960
莫桑比克,9/14/20,5482,35,3024
莫桑比克,9/15/20,5713,37,3181
莫桑比克,9/16/20,5994,39,3267
莫桑比克,9/17/20,6161,39,3393
莫桑比克,9/18/20,6264,40,3502
莫桑比克,9/19/20,6537,41,3620
莫桑比克,9/20/20,6771,43,3622
莫桑比克,9/21/20,6912,44,3738
莫桑比克,9/22/20,7114,45,4064
莫桑比克,9/23/20,7262,49,4350
莫桑比克,9/24/20,7399,51,4558
莫桑比克,9/25/20,7589,53,4649
莫桑比克,9/26/20,7757,54,4769
莫桑比克,9/27/20,7983,58,4807
莫桑比克,9/28/20,8288,59,4836
莫桑比克,9/29/20,8556,59,5205
莫桑比克,9/30/20,8728,61,5232
莫桑比克,10/1/20,8888,62,5573
莫桑比克,10/2/20,8979,64,5595
莫桑比克,10/3/20,9049,64,5736
莫桑比克,10/4/20,9196,66,5852
莫桑比克,10/5/20,9296,66,6104
莫桑比克,10/6/20,9398,67,6358
莫桑比克,10/7/20,9494,68,6812
莫桑比克,10/8/20,9639,68,6911
莫桑比克,10/9/20,9742,69,7171
莫桑比克,10/10/20,9844,70,7203
莫桑比克,10/11/20,10001,71,7338
莫桑比克,10/12/20,10088,72,7550
莫桑比克,10/13/20,10258,73,7880
莫桑比克,10/14/20,10392,73,8035
莫桑比克,10/15/20,10537,73,8214
莫桑比克,10/16/20,10612,73,8262
莫桑比克,10/17/20,10707,74,8272
莫桑比克,10/18/20,10866,75,8513
莫桑比克,10/19/20,11080,75,8836
莫桑比克,10/20/20,11190,78,9007
莫桑比克,10/21/20,11331,79,9165
莫桑比克,10/22/20,11559,81,9226
莫桑比克,10/23/20,11748,82,9234
莫桑比克,10/24/20,11895,85,9244
莫桑比克,10/25/20,11986,86,9253
莫桑比克,10/26/20,12161,88,9254
莫桑比克,10/27/20,12273,89,9282
莫桑比克,10/28/20,12415,91,9785
莫桑比克,10/29/20,12525,91,10001
莫桑比克,10/30/20,12777,91,10437
莫桑比克,10/31/20,12869,92,10437
莫桑比克,11/1/20,12988,93,10439
莫桑比克,11/2/20,13130,94,10439
莫桑比克,11/3/20,13202,95,10695
莫桑比克,11/4/20,13283,95,10983
莫桑比克,11/5/20,13391,97,11177
莫桑比克,11/6/20,13485,99,11275
莫桑比克,11/7/20,13577,99,11581
莫桑比克,11/8/20,13768,99,11605
莫桑比克,11/9/20,13823,99,11659
莫桑比克,11/10/20,13892,99,11748
莫桑比克,11/11/20,13991,104,11959
莫桑比克,11/12/20,14094,104,12134
莫桑比克,11/13/20,14227,110,12238
莫桑比克,11/14/20,14340,110,12505
莫桑比克,11/15/20,14448,113,12505
莫桑比克,11/16/20,14514,116,12599
莫桑比克,11/17/20,14566,118,12646
莫桑比克,11/18/20,14629,119,12754
莫桑比克,11/19/20,14723,120,12849
莫桑比克,11/20/20,14877,121,13053
莫桑比克,11/21/20,14981,123,13151
莫桑比克,11/22/20,15037,124,13151
莫桑比克,11/23/20,15109,126,13229
莫桑比克,11/24/20,15231,127,13408
莫桑比克,11/25/20,15302,128,13459
莫桑比克,11/26/20,15467,128,13520
莫桑比克,11/27/20,15506,128,13631
莫桑比克,11/28/20,15586,129,13677
莫桑比克,11/29/20,15613,130,13677
莫桑比克,11/30/20,15701,131,13729
莫桑比克,12/1/20,15770,131,13778
莫桑比克,12/2/20,15866,132,14014
莫桑比克,12/3/20,15918,132,14030
莫桑比克,12/4/20,16038,133,14160
莫桑比克,12/5/20,16133,133,14343
莫桑比克,12/6/20,16244,133,14416
莫桑比克,12/7/20,16326,136,14429
莫桑比克,12/8/20,16373,136,14437
莫桑比克,12/9/20,16440,138,14684
莫桑比克,12/10/20,16521,139,14715
莫桑比克,12/11/20,16680,139,14793
莫桑比克,12/12/20,16812,140,14795
莫桑比克,12/13/20,16954,142,14818
莫桑比克,12/14/20,17002,143,15006
莫桑比克,12/15/20,17042,144,15117
莫桑比克,12/16/20,17143,145,15241
莫桑比克,12/17/20,17256,145,15257
莫桑比克,12/18/20,17338,146,15365
莫桑比克,12/19/20,17477,147,15451
莫桑比克,12/20/20,17568,148,15454
莫桑比克,12/21/20,17695,149,15733
莫桑比克,12/22/20,17767,150,15856
莫桑比克,12/23/20,17767,150,15856
莫桑比克,12/24/20,18031,156,16015
莫桑比克,12/25/20,18108,156,16015
莫桑比克,12/26/20,18162,159,16109
莫桑比克,12/27/20,18265,161,16119
莫桑比克,12/28/20,18310,162,16178
莫桑比克,12/29/20,18372,162,16439
莫桑比克,12/30/20,18485,165,16589
莫桑比克,12/31/20,18642,166,16663
莫桑比克,1/1/21,18794,167,16680
莫桑比克,1/2/21,18968,168,16684
莫桑比克,1/3/21,19309,169,16765
莫桑比克,1/4/21,19463,171,16828
莫桑比克,1/5/21,19542,171,17069
莫桑比克,1/6/21,19667,172,17141
莫桑比克,1/7/21,19961,176,17455
莫桑比克,1/8/21,20482,181,17479
莫桑比克,1/9/21,21361,187,17521
莫桑比克,1/10/21,21939,192,17535
莫桑比克,1/11/21,22334,197,17623
莫桑比克,1/12/21,22996,201,18170
莫桑比克,1/13/21,23726,205,18282
莫桑比克,1/14/21,24269,211,18352
莫桑比克,1/15/21,25004,216,18371
莫桑比克,1/16/21,25862,234,18515
莫桑比克,1/17/21,26551,241,18607
莫桑比克,1/18/21,27446,249,18880
莫桑比克,1/19/21,28270,253,19132
莫桑比克,1/20/21,29396,271,19484
莫桑比克,1/21/21,30225,283,19510
纳米比亚,1/22/20,0,0,0
纳米比亚,1/23/20,0,0,0
纳米比亚,1/24/20,0,0,0
纳米比亚,1/25/20,0,0,0
纳米比亚,1/26/20,0,0,0
纳米比亚,1/27/20,0,0,0
纳米比亚,1/28/20,0,0,0
纳米比亚,1/29/20,0,0,0
纳米比亚,1/30/20,0,0,0
纳米比亚,1/31/20,0,0,0
纳米比亚,2/1/20,0,0,0
纳米比亚,2/2/20,0,0,0
纳米比亚,2/3/20,0,0,0
纳米比亚,2/4/20,0,0,0
纳米比亚,2/5/20,0,0,0
纳米比亚,2/6/20,0,0,0
纳米比亚,2/7/20,0,0,0
纳米比亚,2/8/20,0,0,0
纳米比亚,2/9/20,0,0,0
纳米比亚,2/10/20,0,0,0
纳米比亚,2/11/20,0,0,0
纳米比亚,2/12/20,0,0,0
纳米比亚,2/13/20,0,0,0
纳米比亚,2/14/20,0,0,0
纳米比亚,2/15/20,0,0,0
纳米比亚,2/16/20,0,0,0
纳米比亚,2/17/20,0,0,0
纳米比亚,2/18/20,0,0,0
纳米比亚,2/19/20,0,0,0
纳米比亚,2/20/20,0,0,0
纳米比亚,2/21/20,0,0,0
纳米比亚,2/22/20,0,0,0
纳米比亚,2/23/20,0,0,0
纳米比亚,2/24/20,0,0,0
纳米比亚,2/25/20,0,0,0
纳米比亚,2/26/20,0,0,0
纳米比亚,2/27/20,0,0,0
纳米比亚,2/28/20,0,0,0
纳米比亚,2/29/20,0,0,0
纳米比亚,3/1/20,0,0,0
纳米比亚,3/2/20,0,0,0
纳米比亚,3/3/20,0,0,0
纳米比亚,3/4/20,0,0,0
纳米比亚,3/5/20,0,0,0
纳米比亚,3/6/20,0,0,0
纳米比亚,3/7/20,0,0,0
纳米比亚,3/8/20,0,0,0
纳米比亚,3/9/20,0,0,0
纳米比亚,3/10/20,0,0,0
纳米比亚,3/11/20,0,0,0
纳米比亚,3/12/20,0,0,0
纳米比亚,3/13/20,0,0,0
纳米比亚,3/14/20,2,0,0
纳米比亚,3/15/20,2,0,0
纳米比亚,3/16/20,2,0,0
纳米比亚,3/17/20,2,0,0
纳米比亚,3/18/20,2,0,0
纳米比亚,3/19/20,3,0,0
纳米比亚,3/20/20,3,0,0
纳米比亚,3/21/20,3,0,0
纳米比亚,3/22/20,3,0,0
纳米比亚,3/23/20,4,0,0
纳米比亚,3/24/20,7,0,2
纳米比亚,3/25/20,7,0,2
纳米比亚,3/26/20,8,0,2
纳米比亚,3/27/20,8,0,2
纳米比亚,3/28/20,8,0,2
纳米比亚,3/29/20,11,0,2
纳米比亚,3/30/20,11,0,2
纳米比亚,3/31/20,11,0,2
纳米比亚,4/1/20,14,0,2
纳米比亚,4/2/20,14,0,3
纳米比亚,4/3/20,14,0,3
纳米比亚,4/4/20,14,0,3
纳米比亚,4/5/20,16,0,3
纳米比亚,4/6/20,16,0,3
纳米比亚,4/7/20,16,0,3
纳米比亚,4/8/20,16,0,3
纳米比亚,4/9/20,16,0,3
纳米比亚,4/10/20,16,0,3
纳米比亚,4/11/20,16,0,3
纳米比亚,4/12/20,16,0,3
纳米比亚,4/13/20,16,0,3
纳米比亚,4/14/20,16,0,3
纳米比亚,4/15/20,16,0,3
纳米比亚,4/16/20,16,0,4
纳米比亚,4/17/20,16,0,4
纳米比亚,4/18/20,16,0,6
纳米比亚,4/19/20,16,0,6
纳米比亚,4/20/20,16,0,6
纳米比亚,4/21/20,16,0,6
纳米比亚,4/22/20,16,0,6
纳米比亚,4/23/20,16,0,7
纳米比亚,4/24/20,16,0,7
纳米比亚,4/25/20,16,0,7
纳米比亚,4/26/20,16,0,8
纳米比亚,4/27/20,16,0,8
纳米比亚,4/28/20,16,0,8
纳米比亚,4/29/20,16,0,8
纳米比亚,4/30/20,16,0,8
纳米比亚,5/1/20,16,0,8
纳米比亚,5/2/20,16,0,8
纳米比亚,5/3/20,16,0,8
纳米比亚,5/4/20,16,0,8
纳米比亚,5/5/20,16,0,8
纳米比亚,5/6/20,16,0,8
纳米比亚,5/7/20,16,0,9
纳米比亚,5/8/20,16,0,9
纳米比亚,5/9/20,16,0,10
纳米比亚,5/10/20,16,0,11
纳米比亚,5/11/20,16,0,11
纳米比亚,5/12/20,16,0,11
纳米比亚,5/13/20,16,0,11
纳米比亚,5/14/20,16,0,12
纳米比亚,5/15/20,16,0,13
纳米比亚,5/16/20,16,0,13
纳米比亚,5/17/20,16,0,13
纳米比亚,5/18/20,16,0,13
纳米比亚,5/19/20,16,0,13
纳米比亚,5/20/20,16,0,14
纳米比亚,5/21/20,18,0,14
纳米比亚,5/22/20,19,0,14
纳米比亚,5/23/20,20,0,14
纳米比亚,5/24/20,21,0,14
纳米比亚,5/25/20,21,0,14
纳米比亚,5/26/20,21,0,14
纳米比亚,5/27/20,22,0,14
纳米比亚,5/28/20,22,0,14
纳米比亚,5/29/20,23,0,14
纳米比亚,5/30/20,23,0,14
纳米比亚,5/31/20,24,0,14
纳米比亚,6/1/20,25,0,16
纳米比亚,6/2/20,25,0,16
纳米比亚,6/3/20,25,0,16
纳米比亚,6/4/20,25,0,16
纳米比亚,6/5/20,25,0,16
纳米比亚,6/6/20,29,0,16
纳米比亚,6/7/20,29,0,16
纳米比亚,6/8/20,31,0,16
纳米比亚,6/9/20,31,0,16
纳米比亚,6/10/20,31,0,17
纳米比亚,6/11/20,31,0,17
纳米比亚,6/12/20,31,0,17
纳米比亚,6/13/20,32,0,17
纳米比亚,6/14/20,32,0,17
纳米比亚,6/15/20,32,0,17
纳米比亚,6/16/20,34,0,18
纳米比亚,6/17/20,36,0,19
纳米比亚,6/18/20,39,0,19
纳米比亚,6/19/20,45,0,19
纳米比亚,6/20/20,46,0,19
纳米比亚,6/21/20,55,0,19
纳米比亚,6/22/20,63,0,21
纳米比亚,6/23/20,72,0,21
纳米比亚,6/24/20,76,0,21
纳米比亚,6/25/20,102,0,21
纳米比亚,6/26/20,121,0,22
纳米比亚,6/27/20,136,0,22
纳米比亚,6/28/20,183,0,24
纳米比亚,6/29/20,196,0,24
纳米比亚,6/30/20,205,0,24
纳米比亚,7/1/20,285,0,24
纳米比亚,7/2/20,293,0,24
纳米比亚,7/3/20,350,0,25
纳米比亚,7/4/20,375,0,25
纳米比亚,7/5/20,412,0,25
纳米比亚,7/6/20,485,0,25
纳米比亚,7/7/20,539,0,25
纳米比亚,7/8/20,593,0,25
纳米比亚,7/9/20,615,0,25
纳米比亚,7/10/20,668,1,25
纳米比亚,7/11/20,668,1,25
纳米比亚,7/12/20,785,1,26
纳米比亚,7/13/20,861,1,28
纳米比亚,7/14/20,864,2,29
纳米比亚,7/15/20,960,2,31
纳米比亚,7/16/20,1032,2,31
纳米比亚,7/17/20,1078,2,32
纳米比亚,7/18/20,1203,2,32
纳米比亚,7/19/20,1247,3,35
纳米比亚,7/20/20,1344,4,42
纳米比亚,7/21/20,1366,7,57
纳米比亚,7/22/20,1402,7,64
纳米比亚,7/23/20,1522,7,69
纳米比亚,7/24/20,1618,7,72
纳米比亚,7/25/20,1687,7,72
纳米比亚,7/26/20,1775,8,75
纳米比亚,7/27/20,1843,8,101
纳米比亚,7/28/20,1917,8,104
纳米比亚,7/29/20,1986,9,104
纳米比亚,7/30/20,2052,10,164
纳米比亚,7/31/20,2129,10,166
纳米比亚,8/1/20,2224,11,171
纳米比亚,8/2/20,2294,11,187
纳米比亚,8/3/20,2406,12,187
纳米比亚,8/4/20,2470,12,211
纳米比亚,8/5/20,2540,12,556
纳米比亚,8/6/20,2652,15,563
纳米比亚,8/7/20,2802,16,575
纳米比亚,8/8/20,2802,16,575
纳米比亚,8/9/20,2949,19,704
纳米比亚,8/10/20,3101,19,715
纳米比亚,8/11/20,3229,19,715
纳米比亚,8/12/20,3406,22,835
纳米比亚,8/13/20,3544,27,848
纳米比亚,8/14/20,3726,31,848
纳米比亚,8/15/20,3907,35,2352
纳米比亚,8/16/20,4154,35,2370
纳米比亚,8/17/20,4344,36,2379
纳米比亚,8/18/20,4464,37,2407
纳米比亚,8/19/20,4665,39,2426
纳米比亚,8/20/20,4912,41,2442
纳米比亚,8/21/20,5227,42,2457
纳米比亚,8/22/20,5538,46,2460
纳米比亚,8/23/20,5854,52,2509
纳米比亚,8/24/20,6030,56,2563
纳米比亚,8/25/20,6160,57,2732
纳米比亚,8/26/20,6431,59,2734
纳米比亚,8/27/20,6712,60,2776
纳米比亚,8/28/20,6906,65,2789
纳米比亚,8/29/20,7116,69,2817
纳米比亚,8/30/20,7365,72,2929
纳米比亚,8/31/20,7550,75,3327
纳米比亚,9/1/20,7692,81,3379
纳米比亚,9/2/20,7844,82,3454
纳米比亚,9/3/20,8082,86,3483
纳米比亚,9/4/20,8323,87,3611
纳米比亚,9/5/20,8514,87,3643
纳米比亚,9/6/20,8685,89,3786
纳米比亚,9/7/20,8810,91,3806
纳米比亚,9/8/20,8928,91,3981
纳米比亚,9/9/20,9108,93,4640
纳米比亚,9/10/20,9256,96,4767
纳米比亚,9/11/20,9437,98,4898
纳米比亚,9/12/20,9604,98,5811
纳米比亚,9/13/20,9719,101,6543
纳米比亚,9/14/20,9818,103,6693
纳米比亚,9/15/20,9901,106,7358
纳米比亚,9/16/20,9964,108,7502
纳米比亚,9/17/20,10078,108,7685
纳米比亚,9/18/20,10207,108,7947
纳米比亚,9/19/20,10292,111,7969
纳米比亚,9/20/20,10377,112,8033
纳米比亚,9/21/20,10526,113,8112
纳米比亚,9/22/20,10607,116,8359
纳米比亚,9/23/20,10663,117,8431
纳米比亚,9/24/20,10740,119,8482
纳米比亚,9/25/20,10835,119,8569
纳米比亚,9/26/20,10918,120,8749
纳米比亚,9/27/20,11033,120,8776
纳米比亚,9/28/20,11121,121,8787
纳米比亚,9/29/20,11140,121,8937
纳米比亚,9/30/20,11265,121,9014
纳米比亚,10/1/20,11373,123,9083
纳米比亚,10/2/20,11480,123,9351
纳米比亚,10/3/20,11572,123,9419
纳米比亚,10/4/20,11626,123,9429
纳米比亚,10/5/20,11654,125,9451
纳米比亚,10/6/20,11673,125,9611
纳米比亚,10/7/20,11714,126,9673
纳米比亚,10/8/20,11781,127,9759
纳米比亚,10/9/20,11829,127,9778
纳米比亚,10/10/20,11891,128,9807
纳米比亚,10/11/20,11936,128,9817
纳米比亚,10/12/20,11989,129,9913
纳米比亚,10/13/20,12000,129,10120
纳米比亚,10/14/20,12069,130,10145
纳米比亚,10/15/20,12103,130,10329
纳米比亚,10/16/20,12215,131,10360
纳米比亚,10/17/20,12263,131,10419
纳米比亚,10/18/20,12293,131,10422
纳米比亚,10/19/20,12326,131,10426
纳米比亚,10/20/20,12367,132,10528
纳米比亚,10/21/20,12406,133,10587
纳米比亚,10/22/20,12460,133,10609
纳米比亚,10/23/20,12501,133,10748
纳米比亚,10/24/20,12579,133,10775
纳米比亚,10/25/20,12660,133,10779
纳米比亚,10/26/20,12675,133,10813
纳米比亚,10/27/20,12729,133,10878
纳米比亚,10/28/20,12806,133,10929
纳米比亚,10/29/20,12858,133,10972
纳米比亚,10/30/20,12907,133,11000
纳米比亚,10/31/20,12935,133,11036
纳米比亚,11/1/20,12988,133,11038
纳米比亚,11/2/20,13012,133,11201
纳米比亚,11/3/20,13030,133,11304
纳米比亚,11/4/20,13046,133,11344
纳米比亚,11/5/20,13090,133,11438
纳米比亚,11/6/20,13143,133,11578
纳米比亚,11/7/20,13170,134,11602
纳米比亚,11/8/20,13211,134,11605
纳米比亚,11/9/20,13240,134,11620
纳米比亚,11/10/20,13253,134,11701
纳米比亚,11/11/20,13292,134,11739
纳米比亚,11/12/20,13345,135,12188
纳米比亚,11/13/20,13372,138,12243
纳米比亚,11/14/20,13449,138,12467
纳米比亚,11/15/20,13508,138,12680
纳米比亚,11/16/20,13555,138,12843
纳米比亚,11/17/20,13566,140,13140
纳米比亚,11/18/20,13610,140,13152
纳米比亚,11/19/20,13662,141,13182
纳米比亚,11/20/20,13712,143,13191
纳米比亚,11/21/20,13811,145,13209
纳米比亚,11/22/20,13865,145,13225
纳米比亚,11/23/20,13897,145,13234
纳米比亚,11/24/20,13938,145,13272
纳米比亚,11/25/20,14006,145,13339
纳米比亚,11/26/20,14155,147,13355
纳米比亚,11/27/20,14207,149,13388
纳米比亚,11/28/20,14285,150,13412
纳米比亚,11/29/20,14345,151,13439
纳米比亚,11/30/20,14380,151,13535
纳米比亚,12/1/20,14416,151,13600
纳米比亚,12/2/20,14477,151,13697
纳米比亚,12/3/20,14599,151,13774
纳米比亚,12/4/20,14804,152,13874
纳米比亚,12/5/20,14950,152,13908
纳米比亚,12/6/20,15078,152,13939
纳米比亚,12/7/20,15219,152,13949
纳米比亚,12/8/20,15298,153,14004
纳米比亚,12/9/20,15472,155,14195
纳米比亚,12/10/20,15773,158,14218
纳米比亚,12/11/20,16097,160,14332
纳米比亚,12/12/20,16269,160,14582
纳米比亚,12/13/20,16536,160,14684
纳米比亚,12/14/20,16726,163,14837
纳米比亚,12/15/20,16913,164,14981
纳米比亚,12/16/20,17276,164,15196
纳米比亚,12/17/20,17607,164,15373
纳米比亚,12/18/20,18041,169,15626
纳米比亚,12/19/20,18437,171,15849
纳米比亚,12/20/20,18714,177,15967
纳米比亚,12/21/20,19299,180,16041
纳米比亚,12/22/20,19629,181,16317
纳米比亚,12/23/20,19984,183,16892
纳米比亚,12/24/20,20579,187,17198
纳米比亚,12/25/20,21262,187,17602
纳米比亚,12/26/20,21398,187,17851
纳米比亚,12/27/20,21923,191,18039
纳米比亚,12/28/20,22287,193,18277
